"Term","NObs","FreqObs","Obs.Exp","pValue","PMI_Term","PMI","NPMI","Stopword"
"hunters",18,6.88431294556803e-05,18,7.62739884277725e-05,"hunters",8.49733417345705,0.50725116744521,FALSE
"imaginable",32,0.000122387785698987,10.6666666666667,4.1737189901445e-07,"imaginable",8.22409018358102,0.50713900869071,FALSE
"various",158,0.000604289691888749,5.64285714285714,3.29894274666252e-23,"various",7.48177853418873,0.506878535307832,FALSE
"antique",27,0.00010326469418352,13.5,1.62328968244147e-06,"antique",8.38316269949562,0.506061050075291,FALSE
"formed",174,0.000665483584738243,5.27272727272727,2.43831206318254e-24,"formed",7.42345084799275,0.505760969221248,FALSE
"richness",12,4.58954196371202e-05,12,0.00341760460035988,"richness",8.74248270200329,0.505690083885274,FALSE
"chateau",17,6.5018511152587e-05,17,0.000144925015345537,"chateau",8.58068002316088,0.505318444248877,FALSE
"hues",14,5.35446562433069e-05,14,0.000976415442240053,"hues",8.7031951182157,0.505120054797248,FALSE
"grounds",87,0.000332741792369122,7.90909090909091,8.02109079111448e-16,"grounds",7.78051610358654,0.504891111290852,FALSE
"wilds",14,5.35446562433069e-05,14,0.000976415442240053,"wilds",8.63870127766665,0.504766003420123,FALSE
"declivity",14,5.35446562433069e-05,14,0.000976415442240053,"declivity",8.71413265412479,0.5044846985048,FALSE
"poetry",68,0.000260074044610348,8.5,5.61379092108158e-13,"poetry",7.88699911766834,0.504452592594117,FALSE
"outlines",10,3.82461830309335e-05,10,0.0117179283172322,"outlines",8.79179729898483,0.504312056254722,FALSE
"overlooks",7,2.67723281216535e-05,Inf,0.0156243725283594,"overlooks",8.9969010817849,0.504265153572625,FALSE
"rich",171,0.000654009729828963,4.88571428571429,1.04527674220368e-22,"rich",7.39016342960461,0.504180487660842,FALSE
"gardens",63,0.000240950953094881,9,2.26835686071914e-12,"gardens",7.92726118580977,0.504056653720499,FALSE
"neatness",14,5.35446562433069e-05,14,0.000976415442240053,"neatness",8.70408886940918,0.504046630662943,FALSE
"contour",6,2.29477098185601e-05,Inf,0.0312491036085136,"contour",9.13355938273105,0.504041994457129,FALSE
"peeping",12,4.58954196371202e-05,12,0.00341760460035988,"peeping",8.78471290447241,0.503905683650535,FALSE
"expressive",28,0.000107089312486614,14,8.6745047108958e-07,"expressive",8.3058587915629,0.503737520836395,FALSE
"side",164,0.00062723740170731,5.85714285714286,1.33322607848119e-24,"side",7.45212150706383,0.503719434227314,FALSE
"displayed",40,0.000152984732123734,10,1.70307858409649e-08,"displayed",8.14094557103337,0.503668751422986,FALSE
"manner",345,0.00131949331456721,2.89915966386555,1.37226664325568e-26,"manner",6.97138622461631,0.503609215979185,FALSE
"limpid",14,5.35446562433069e-05,14,0.000976415442240053,"limpid",8.69486731088927,0.503512617790239,FALSE
"building",99,0.000378637212006242,7.07142857142857,6.08685512592427e-17,"building",7.68713197144817,0.503501805877951,FALSE
"unrivalled",11,4.20708013340269e-05,11,0.00634710161784402,"unrivalled",8.75110861632885,0.50344265190202,FALSE
"ruin",105,0.000401584921824802,5.52631578947368,1.29898477144904e-15,"ruin",7.58082623993935,0.503254650511745,FALSE
"metaphors",11,4.20708013340269e-05,11,0.00634710161784402,"metaphors",8.78059800076079,0.502823755317964,FALSE
"brilliant",31,0.000118563167395894,10.3333333333333,7.65455471600252e-07,"brilliant",8.24295842388426,0.502797927497778,FALSE
"neath",12,4.58954196371202e-05,12,0.00341760460035988,"neath",8.7669938165611,0.502722116089175,FALSE
"botanical",7,2.67723281216535e-05,Inf,0.0156243725283594,"botanical",8.96258783078506,0.502585830064525,FALSE
"shrubs",20,7.6492366061867e-05,20,2.09739421622998e-05,"shrubs",8.49923562433037,0.502109450090697,FALSE
"search",74,0.000283021754428908,6.72727272727273,1.28400112015956e-12,"search",7.74047007275015,0.50186640947983,FALSE
"illustrated",19,7.26677477587737e-05,19,4.00425413524471e-05,"illustrated",8.51818154943444,0.501854409364934,FALSE
"eminence",39,0.000149160113820641,9.75,3.10459677518466e-08,"eminence",8.12105164854665,0.501724325671159,FALSE
"interior",32,0.000122387785698987,10.6666666666667,4.1737189901445e-07,"interior",8.23323906836809,0.501445114266336,FALSE
"through",436,0.0016675335801487,3.25373134328358,2.69176576969671e-38,"through",6.90933067618384,0.501393142212653,TRUE
"intervening",14,5.35446562433069e-05,14,0.000976415442240053,"intervening",8.67904664404499,0.500988336307314,FALSE
"character",134,0.000512498852614509,5.36,3.15836930825807e-19,"character",7.4669189867269,0.500937061790627,FALSE
"splendid",43,0.000164458587033014,10.75,2.77723449832457e-09,"splendid",8.06333710546518,0.500769149656202,FALSE
"motley",10,3.82461830309335e-05,Inf,0.00195295693013179,"motley",8.77157645616136,0.500728329361649,FALSE
"region",36,0.000137686258911361,12,3.60521438815907e-08,"region",8.12056884862836,0.500702444518169,FALSE
"beech",16,6.11938928494936e-05,16,0.000274602649192985,"beech",8.5922392362975,0.500666855243034,FALSE
"scientific",9,3.44215647278402e-05,Inf,0.003905981086411,"scientific",8.785904500867,0.50007253978951,FALSE
"originality",6,2.29477098185601e-05,Inf,0.0312491036085136,"originality",8.99987900065585,0.499949603910396,FALSE
"patches",12,4.58954196371202e-05,12,0.00341760460035988,"patches",8.74758331696148,0.499892081241169,FALSE
"dwellings",15,5.73692745464003e-05,15,0.000518707793326333,"dwellings",8.52668058909859,0.49989008595803,FALSE
"terrace",13,4.97200379402136e-05,13,0.00183082102682502,"terrace",8.64531181553383,0.499189946787289,FALSE
"spreading",37,0.000141510877214454,12.3333333333333,1.94440341074397e-08,"spreading",8.11611558036754,0.499188984654879,FALSE
"skirts",13,4.97200379402136e-05,13,0.00183082102682502,"skirts",8.67060050862302,0.498968388769047,FALSE
"lovely",77,0.000294495609338188,7,2.39167374928599e-13,"lovely",7.707484118563,0.498890133894199,FALSE
"gleaming",9,3.44215647278402e-05,Inf,0.003905981086411,"gleaming",8.87366027377611,0.49877945544375,FALSE
"domain",13,4.97200379402136e-05,13,0.00183082102682502,"domain",8.60828752648295,0.498498853653834,FALSE
"habited",10,3.82461830309335e-05,10,0.0117179283172322,"habited",8.69641916419464,0.497833026385826,FALSE
"excursion",17,6.5018511152587e-05,17,0.000144925015345537,"excursion",8.51751968252266,0.49743998650359,FALSE
"composition",54,0.000206529388367041,7.71428571428571,4.31312808438946e-10,"composition",7.8433915063586,0.497436745651278,FALSE
"varying",18,6.88431294556803e-05,18,7.62739884277725e-05,"varying",8.3914121587604,0.497236076712052,FALSE
"viewed",39,0.000149160113820641,9.75,3.10459677518466e-08,"viewed",8.06102303187906,0.497030936208472,FALSE
"drawings",13,4.97200379402136e-05,13,0.00183082102682502,"drawings",8.58819822363871,0.496909185623434,FALSE
"gateway",9,3.44215647278402e-05,Inf,0.003905981086411,"gateway",8.84813576745684,0.496879253364296,FALSE
"peasant",24,9.17908392742404e-05,12,1.04857507089671e-05,"peasant",8.28994930472627,0.495724125658356,FALSE
"figurative",16,6.11938928494936e-05,16,0.000274602649192985,"figurative",8.38467650064247,0.495137084478775,FALSE
"gray",13,4.97200379402136e-05,13,0.00183082102682502,"gray",8.53924733671789,0.49505747792372,FALSE
"surpassed",12,4.58954196371202e-05,12,0.00341760460035988,"surpassed",8.58619591261163,0.494878815372988,FALSE
"singular",77,0.000294495609338188,6.41666666666667,9.00140189977175e-13,"singular",7.64851472583125,0.49474051331307,FALSE
"gazed",28,0.000107089312486614,14,8.6745047108958e-07,"gazed",8.17433521711325,0.494731984525035,FALSE
"allusions",11,4.20708013340269e-05,11,0.00634710161784402,"allusions",8.62416950939117,0.494200749512007,FALSE
"traversing",9,3.44215647278402e-05,Inf,0.003905981086411,"traversing",8.77949872722466,0.49416700821954,FALSE
"admirably",18,6.88431294556803e-05,9,0.000402357012105701,"admirably",8.32041349682977,0.493982566734112,FALSE
"historical",29,0.000110913930789707,9.66666666666667,2.5544141136313e-06,"historical",8.13250923334015,0.493955659248455,FALSE
"whitened",6,2.29477098185601e-05,Inf,0.0312491036085136,"whitened",8.9506674566075,0.493948972958006,FALSE
"stately",29,0.000110913930789707,9.66666666666667,2.5544141136313e-06,"stately",8.15343378553142,0.493743668799888,FALSE
"parsonage",13,4.97200379402136e-05,13,0.00183082102682502,"parsonage",8.54471153845297,0.493673538795649,FALSE
"district",18,6.88431294556803e-05,18,7.62739884277725e-05,"district",8.37419242295744,0.493582682964783,FALSE
"vista",8,3.05969464247468e-05,Inf,0.00781208168757283,"vista",8.79538561914106,0.493447320227212,FALSE
"glided",9,3.44215647278402e-05,Inf,0.003905981086411,"glided",8.70226220964896,0.493387614883429,FALSE
"engraving",11,4.20708013340269e-05,11,0.00634710161784402,"engraving",8.62692596880545,0.493170392961381,FALSE
"exhibited",46,0.000175932441942294,7.66666666666667,1.03103237001829e-08,"exhibited",7.88387878924092,0.493153301211643,FALSE
"irregular",44,0.000168283205336107,8.8,7.58633466744506e-09,"irregular",7.92218476106568,0.493104992899088,FALSE
"representation",39,0.000149160113820641,6.5,5.4122465314406e-07,"representation",7.88066144178944,0.492952049320378,FALSE
"lover",70,0.000267723281216535,5.83333333333333,4.09485784938627e-11,"lover",7.63447416304923,0.492817753414876,FALSE
"birch",15,5.73692745464003e-05,15,0.000518707793326333,"birch",8.39913301398453,0.492754288066109,FALSE
"stretching",12,4.58954196371202e-05,12,0.00341760460035988,"stretching",8.55840935560312,0.492666611936764,FALSE
"spectacle",20,7.6492366061867e-05,10,0.000121080833273559,"spectacle",8.26021207341411,0.492662945397641,FALSE
"hamlet",22,8.41416026680537e-05,11,3.58688480438691e-05,"hamlet",8.23277018932047,0.492637788924276,FALSE
"combines",6,2.29477098185601e-05,Inf,0.0312491036085136,"combines",8.8529306860345,0.492611657344432,FALSE
"gloomy",45,0.000172107823639201,9,4.20354052590021e-09,"gloomy",7.8888549948605,0.492485171273973,FALSE
"on",1680,0.00642535874919683,1.49732620320856,3.47537022408097e-26,"on",6.12607271178679,0.492395670378909,TRUE
"narrative",32,0.000122387785698987,8,1.94015889468748e-06,"narrative",8.02103928130533,0.492240176454434,FALSE
"simplicity",45,0.000172107823639201,9,4.20354052590021e-09,"simplicity",7.88499030144154,0.492200719965066,FALSE
"hermitage",12,4.58954196371202e-05,12,0.00341760460035988,"hermitage",8.52978663632865,0.492076584334485,FALSE
"moun",13,4.97200379402136e-05,13,0.00183082102682502,"moun",8.52445004502663,0.492064419186288,FALSE
"atlas",16,6.11938928494936e-05,16,0.000274602649192985,"atlas",8.43923144385093,0.491624667113201,FALSE
"range",39,0.000149160113820641,9.75,3.10459677518466e-08,"range",7.9873450416638,0.491537571664255,FALSE
"tours",18,6.88431294556803e-05,9,0.000402357012105701,"tours",8.29818915060916,0.491518591582965,FALSE
"crag",7,2.67723281216535e-05,Inf,0.0156243725283594,"crag",8.82696233802688,0.491436092215346,FALSE
"deformities",7,2.67723281216535e-05,Inf,0.0156243725283594,"deformities",8.86695280233198,0.49142783050436,FALSE
"ornamental",14,5.35446562433069e-05,14,0.000976415442240053,"ornamental",8.46109445830366,0.491203063662879,FALSE
"vegetation",18,6.88431294556803e-05,18,7.62739884277725e-05,"vegetation",8.39989063788461,0.491052219376129,FALSE
"grotto",13,4.97200379402136e-05,13,0.00183082102682502,"grotto",8.48984127418722,0.490934243266989,FALSE
"pictures",27,0.00010326469418352,13.5,1.62328968244147e-06,"pictures",8.13516236726283,0.490728464069199,FALSE
"paling",9,3.44215647278402e-05,Inf,0.003905981086411,"paling",8.71392723788615,0.490698066303553,FALSE
"rendered",94,0.000359514120490775,5.22222222222222,1.33590428816393e-13,"rendered",7.46808657924758,0.490632025736948,FALSE
"heaths",8,3.05969464247468e-05,Inf,0.00781208168757283,"heaths",8.65565685504549,0.49034809140307,FALSE
"wildest",7,2.67723281216535e-05,Inf,0.0156243725283594,"wildest",8.693885886201,0.490224204995395,FALSE
"incidents",22,8.41416026680537e-05,11,3.58688480438691e-05,"incidents",8.1854489728549,0.490133852697771,FALSE
"distance",147,0.000562218890554723,4.9,9.85744862124776e-20,"distance",7.30205930916678,0.490043572002566,FALSE
"admirers",17,6.5018511152587e-05,17,0.000144925015345537,"admirers",8.28885979682625,0.489982082704122,FALSE
"arrangement",24,9.17908392742404e-05,12,1.04857507089671e-05,"arrangement",8.125830502949,0.489579278829506,FALSE
"dales",9,3.44215647278402e-05,Inf,0.003905981086411,"dales",8.63884154430227,0.488994011683821,FALSE
"tower",74,0.000283021754428908,6.72727272727273,1.28400112015956e-12,"tower",7.610094104673,0.488993203243468,FALSE
"gipsies",8,3.05969464247468e-05,Inf,0.00781208168757283,"gipsies",8.77336421410291,0.488717503674057,FALSE
"mantled",6,2.29477098185601e-05,Inf,0.0312491036085136,"mantled",8.89626102926606,0.488684366383845,FALSE
"thatch",7,2.67723281216535e-05,Inf,0.0156243725283594,"thatch",8.74472754704553,0.488663521435682,FALSE
"emphatical",6,2.29477098185601e-05,Inf,0.0312491036085136,"emphatical",8.70554841267721,0.488640499104085,FALSE
"hamlets",10,3.82461830309335e-05,10,0.0117179283172322,"hamlets",8.5593827569007,0.488615182191026,FALSE
"beheld",65,0.000248600189701068,7.22222222222222,1.34699928593587e-11,"beheld",7.66741111073619,0.488591602026571,FALSE
"forcible",18,6.88431294556803e-05,9,0.000402357012105701,"forcible",8.21239929720947,0.488574824528029,FALSE
"commanding",38,0.000145335495517547,7.6,2.49696604907584e-07,"commanding",7.89719780194472,0.488539315990249,FALSE
"unison",8,3.05969464247468e-05,Inf,0.00781208168757283,"unison",8.64838376751176,0.48850608722695,FALSE
"commonplace",7,2.67723281216535e-05,Inf,0.0156243725283594,"commonplace",8.81641278963764,0.488337315405088,FALSE
"essays",18,6.88431294556803e-05,9,0.000402357012105701,"essays",8.25254246507362,0.488132212210958,FALSE
"contemplating",14,5.35446562433069e-05,14,0.000976415442240053,"contemplating",8.40836135216638,0.487874477010813,FALSE
"selected",13,4.97200379402136e-05,13,0.00183082102682502,"selected",8.44160864558465,0.48786017697148,FALSE
"ramble",12,4.58954196371202e-05,12,0.00341760460035988,"ramble",8.46412020726135,0.487842791380008,FALSE
"lovers",50,0.000191230915154668,6.25,1.56765660995506e-08,"lovers",7.70889948571737,0.487560226706373,FALSE
"elms",10,3.82461830309335e-05,10,0.0117179283172322,"elms",8.59040215270868,0.487434787219776,FALSE
"twining",6,2.29477098185601e-05,Inf,0.0312491036085136,"twining",8.81053915611728,0.487425035486741,FALSE
"masterly",12,4.58954196371202e-05,12,0.00341760460035988,"masterly",8.49747754791587,0.48726735568569,FALSE
"delineated",12,4.58954196371202e-05,12,0.00341760460035988,"delineated",8.46789111510934,0.486995067826632,FALSE
"pyramidal",6,2.29477098185601e-05,Inf,0.0312491036085136,"pyramidal",8.80423921753557,0.486778931673051,FALSE
"representations",19,7.26677477587737e-05,9.5,0.000221194233658848,"representations",8.1312523628123,0.486481214257078,FALSE
"sunset",14,5.35446562433069e-05,14,0.000976415442240053,"sunset",8.40348599033537,0.486361477173174,FALSE
"was",2025,0.00774485206376404,1.20751341681574,1.01954294034024e-08,"was",5.94398423580102,0.486336284417122,TRUE
"are",1474,0.0056374873787596,1.35852534562212,1.32504761314746e-14,"are",6.08608563058724,0.486300049894049,TRUE
"attracts",7,2.67723281216535e-05,Inf,0.0156243725283594,"attracts",8.70797091172851,0.486106473471087,FALSE
"skeleton",11,4.20708013340269e-05,11,0.00634710161784402,"skeleton",8.58973630082445,0.486012910857571,FALSE
"arches",30,0.000114738549092801,10,1.40022766691241e-06,"arches",7.99532771849184,0.486009352957952,FALSE
"peasants",22,8.41416026680537e-05,11,3.58688480438691e-05,"peasants",8.14829075594765,0.485901510622925,FALSE
"ringlets",8,3.05969464247468e-05,Inf,0.00781208168757283,"ringlets",8.60690045325008,0.485743992735819,FALSE
"details",10,3.82461830309335e-05,10,0.0117179283172322,"details",8.45590330025027,0.485681436202963,FALSE
"travellers",36,0.000137686258911361,9,1.85525131848951e-07,"travellers",7.90405303177932,0.484950461211687,FALSE
"classical",11,4.20708013340269e-05,11,0.00634710161784402,"classical",8.43679178178815,0.484896664357822,FALSE
"eminently",20,7.6492366061867e-05,10,0.000121080833273559,"eminently",8.10623739343319,0.484738482290565,FALSE
"neighbourhood",53,0.000202704770063948,6.625,2.98075112117409e-09,"neighbourhood",7.68331042108805,0.484691869154871,FALSE
"rough",57,0.000218003243276321,7.125,3.15609242254784e-10,"rough",7.68605833511747,0.484682894056565,FALSE
"contemplated",11,4.20708013340269e-05,11,0.00634710161784402,"contemplated",8.45776340790311,0.484664988417653,FALSE
"presents",64,0.000244775571397974,6.4,8.93278432917358e-11,"presents",7.59531693349019,0.48461766239291,FALSE
"ranges",9,3.44215647278402e-05,9,0.0214831984929238,"ranges",8.51686220574486,0.484576037355182,FALSE
"phraseology",6,2.29477098185601e-05,Inf,0.0312491036085136,"phraseology",8.73776637469953,0.484552191306751,FALSE
"vales",20,7.6492366061867e-05,20,2.09739421622998e-05,"vales",8.21925756721827,0.484450678597311,FALSE
"enchanted",16,6.11938928494936e-05,16,0.000274602649192985,"enchanted",8.28032369222713,0.484414200090298,FALSE
"along",136,0.000520148089220696,4.68965517241379,8.96998476099598e-18,"along",7.25034905849269,0.484269143466264,FALSE
"footnote",19,7.26677477587737e-05,9.5,0.000221194233658848,"footnote",8.21049039799599,0.484037114792923,FALSE
"elevations",6,2.29477098185601e-05,Inf,0.0312491036085136,"elevations",8.76436179255538,0.483972803898683,FALSE
"grove",43,0.000164458587033014,8.6,1.36619867249107e-08,"grove",7.80454014199265,0.483906409940226,FALSE
"attractions",9,3.44215647278402e-05,9,0.0214831984929238,"attractions",8.48885013636043,0.483885002317973,FALSE
"enjoying",26,9.94400758804271e-05,8.66666666666667,1.52289939411575e-05,"enjoying",8.0076073258711,0.483882258846686,FALSE
"enthusiast",7,2.67723281216535e-05,Inf,0.0156243725283594,"enthusiast",8.63729778391604,0.483872972875498,FALSE
"abodes",12,4.58954196371202e-05,12,0.00341760460035988,"abodes",8.41061779333616,0.483854550509256,FALSE
"loveliest",7,2.67723281216535e-05,Inf,0.0156243725283594,"loveliest",8.61004819491145,0.483736440284566,FALSE
"districts",9,3.44215647278402e-05,9,0.0214831984929238,"districts",8.49464435645444,0.483676428163942,FALSE
"opposite",86,0.000328917174066028,6.14285714285714,8.24384262192233e-14,"opposite",7.47156800046617,0.483644627419052,FALSE
"distant",82,0.000313618700853655,5.85714285714286,7.21108773425671e-13,"distant",7.48833558542911,0.483539174730237,FALSE
"poem",49,0.000187406296851574,7,7.4428543276915e-09,"poem",7.7276935237183,0.483465761224522,FALSE
"wilder",8,3.05969464247468e-05,Inf,0.00781208168757283,"wilder",8.60254106453464,0.483314668832999,FALSE
"seen",225,0.000860539118196004,3.62903225806452,6.79398827288526e-23,"seen",6.99400506534955,0.483161150818054,FALSE
"nervous",25,9.56154575773338e-05,8.33333333333333,2.74282380281466e-05,"nervous",7.95948567425776,0.482861847991151,FALSE
"varieties",18,6.88431294556803e-05,9,0.000402357012105701,"varieties",8.11179902690256,0.48267864506781,FALSE
"affecting",19,7.26677477587737e-05,9.5,0.000221194233658848,"affecting",8.12746745327522,0.482619058906457,FALSE
"possesses",19,7.26677477587737e-05,9.5,0.000221194233658848,"possesses",8.17108716282908,0.482423940197656,FALSE
"rhine",28,0.000107089312486614,9.33333333333333,4.64647307010894e-06,"rhine",7.97509951536185,0.482400859500812,FALSE
"seclusion",6,2.29477098185601e-05,Inf,0.0312491036085136,"seclusion",8.64104124166523,0.482370247636751,FALSE
"folds",13,4.97200379402136e-05,13,0.00183082102682502,"folds",8.23100585219981,0.482217112819582,FALSE
"site",25,9.56154575773338e-05,8.33333333333333,2.74282380281466e-05,"site",7.97488912059654,0.481765876580103,FALSE
"charm",44,0.000168283205336107,7.33333333333333,3.23934917054408e-08,"charm",7.74054209012413,0.481666150458857,FALSE
"walks",38,0.000145335495517547,7.6,2.49696604907584e-07,"walks",7.80488283925505,0.48164244555555,FALSE
"dwelt",12,4.58954196371202e-05,12,0.00341760460035988,"dwelt",8.37699252718349,0.48161396675092,FALSE
"elevating",7,2.67723281216535e-05,Inf,0.0156243725283594,"elevating",8.77946090931787,0.481598588331482,FALSE
"peculiarities",10,3.82461830309335e-05,10,0.0117179283172322,"peculiarities",8.46052550656166,0.481187571242698,FALSE
"thickets",9,3.44215647278402e-05,9,0.0214831984929238,"thickets",8.52603850508365,0.481180421241516,FALSE
"boundary",15,5.73692745464003e-05,15,0.000518707793326333,"boundary",8.24548232927218,0.480829301650012,FALSE
"than",668,0.00255484502646636,1.69543147208122,3.38947196439519e-17,"than",6.36865986562307,0.480816065117013,TRUE
"richest",24,9.17908392742404e-05,12,1.04857507089671e-05,"richest",8.02507532474083,0.480769795637626,FALSE
"enthusiasm",21,8.03169843649604e-05,10.5,6.60201478729221e-05,"enthusiasm",8.08368049636454,0.480650212933692,FALSE
"lights",45,0.000172107823639201,7.5,1.82974917675962e-08,"lights",7.7157415240863,0.480605625323239,FALSE
"bay",68,0.000260074044610348,5.66666666666667,1.19808917172261e-10,"bay",7.50670436942996,0.480508904541942,FALSE
"stretches",6,2.29477098185601e-05,Inf,0.0312491036085136,"stretches",8.68832603722067,0.480370190078646,FALSE
"associations",10,3.82461830309335e-05,10,0.0117179283172322,"associations",8.4455342393767,0.48033495145673,FALSE
"correct",27,0.00010326469418352,9,8.42584258460839e-06,"correct",7.94359084936948,0.480220913555173,FALSE
"exhibitions",6,2.29477098185601e-05,Inf,0.0312491036085136,"exhibitions",8.6235118309722,0.480109101307562,FALSE
"stands",71,0.000271547899519628,5.46153846153846,7.83891621344156e-11,"stands",7.47631743236328,0.479647212889015,FALSE
"fertility",16,6.11938928494936e-05,16,0.000274602649192985,"fertility",8.21451386574711,0.479624904801303,FALSE
"agility",13,4.97200379402136e-05,13,0.00183082102682502,"agility",8.38813555184353,0.479519601915491,FALSE
"erection",7,2.67723281216535e-05,Inf,0.0156243725283594,"erection",8.55397979529097,0.479439964485391,FALSE
"sparkling",18,6.88431294556803e-05,9,0.000402357012105701,"sparkling",8.10564166526308,0.479248970928123,FALSE
"cloaks",7,2.67723281216535e-05,Inf,0.0156243725283594,"cloaks",8.54927645811123,0.479176348266463,FALSE
"swarthy",7,2.67723281216535e-05,Inf,0.0156243725283594,"swarthy",8.6398457588593,0.479122010761197,FALSE
"allegory",10,3.82461830309335e-05,10,0.0117179283172322,"allegory",8.36742132217372,0.478834665965594,FALSE
"boards",39,0.000149160113820641,7.8,1.40364386656722e-07,"boards",7.76893934960912,0.478767215985648,FALSE
"castles",19,7.26677477587737e-05,9.5,0.000221194233658848,"castles",8.06944065529477,0.478715588841746,FALSE
"energetic",6,2.29477098185601e-05,Inf,0.0312491036085136,"energetic",8.58298066487537,0.478624987672435,FALSE
"reposing",6,2.29477098185601e-05,Inf,0.0312491036085136,"reposing",8.65663531064074,0.478618036638995,FALSE
"wonderfully",18,6.88431294556803e-05,9,0.000402357012105701,"wonderfully",8.00962130938026,0.478469111429007,FALSE
"combine",15,5.73692745464003e-05,15,0.000518707793326333,"combine",8.18195912635593,0.478312082983698,FALSE
"stupendous",13,4.97200379402136e-05,13,0.00183082102682502,"stupendous",8.31152128698316,0.478304401253546,FALSE
"sequestered",8,3.05969464247468e-05,8,0.0390608864968674,"sequestered",8.4447293889761,0.478006464214318,FALSE
"broken",91,0.000348040265581495,5.05555555555556,6.33447584703147e-13,"broken",7.33973353520277,0.477927324910498,FALSE
"hunting",31,0.000118563167395894,7.75,3.46310315914021e-06,"hunting",7.79670619268406,0.477924929839881,FALSE
"picture",44,0.000168283205336107,7.33333333333333,3.23934917054408e-08,"picture",7.71137171282435,0.477849716173281,FALSE
"streaming",9,3.44215647278402e-05,9,0.0214831984929238,"streaming",8.46302531911114,0.477830818500371,FALSE
"shade",45,0.000172107823639201,7.5,1.82974917675962e-08,"shade",7.68057900048612,0.477758427729168,FALSE
"chequered",7,2.67723281216535e-05,Inf,0.0156243725283594,"chequered",8.55317186297654,0.477214961669269,FALSE
"unclouded",7,2.67723281216535e-05,Inf,0.0156243725283594,"unclouded",8.59043378779106,0.477204634563603,FALSE
"bushy",6,2.29477098185601e-05,Inf,0.0312491036085136,"bushy",8.69919921836992,0.477195821754253,FALSE
"elm",15,5.73692745464003e-05,15,0.000518707793326333,"elm",8.1800176487592,0.476768958877062,FALSE
"looking",72,0.000275372517822721,4.8,4.24743871821977e-10,"looking",7.38845182195755,0.476757459358394,FALSE
"adorned",46,0.000175932441942294,6.57142857142857,3.99747919294123e-08,"adorned",7.64923285622396,0.476506041098307,FALSE
"combined",28,0.000107089312486614,9.33333333333333,4.64647307010894e-06,"combined",7.88548194428271,0.476433695215113,FALSE
"reminds",8,3.05969464247468e-05,Inf,0.00781208168757283,"reminds",8.49414072741782,0.476317203108539,FALSE
"avenue",14,5.35446562433069e-05,14,0.000976415442240053,"avenue",8.24386996645355,0.47615160186625,FALSE
"bounded",30,0.000114738549092801,10,1.40022766691241e-06,"bounded",7.85108906683373,0.476026392218548,FALSE
"fragment",12,4.58954196371202e-05,12,0.00341760460035988,"fragment",8.23543604039215,0.475664472954647,FALSE
"pretty",92,0.000351864883884588,4.38095238095238,8.65180162152477e-12,"pretty",7.26342688187871,0.474977089416736,FALSE
"afford",63,0.000240950953094881,5.25,1.68967850494105e-09,"afford",7.44466628184651,0.474975288066911,FALSE
"elevated",30,0.000114738549092801,7.5,6.16101913175355e-06,"elevated",7.82246193590136,0.474677864113174,FALSE
"dashing",9,3.44215647278402e-05,9,0.0214831984929238,"dashing",8.41405622085328,0.474653667690067,FALSE
"narrations",6,2.29477098185601e-05,Inf,0.0312491036085136,"narrations",8.70717394673962,0.474442476386487,FALSE
"blair",9,3.44215647278402e-05,9,0.0214831984929238,"blair",8.37943213275837,0.474310370576519,FALSE
"describing",19,7.26677477587737e-05,9.5,0.000221194233658848,"describing",8.00657922466199,0.474245943600165,FALSE
"kb",24,9.17908392742404e-05,8,4.92134357144724e-05,"kb",7.89384786166885,0.474133348001551,FALSE
"cumberland",20,7.6492366061867e-05,10,0.000121080833273559,"cumberland",8.02250065544112,0.474042781228485,FALSE
"battlements",10,3.82461830309335e-05,10,0.0117179283172322,"battlements",8.36650198245194,0.473967296476629,FALSE
"tho",61,0.000233301716488694,5.54545454545455,1.54524022111358e-09,"tho",7.45112916044938,0.473844858361312,FALSE
"amused",17,6.5018511152587e-05,8.5,0.000728458744146528,"amused",8.08368228068685,0.473808163590026,FALSE
"shadows",21,8.03169843649604e-05,10.5,6.60201478729221e-05,"shadows",7.99591295484838,0.473707532110047,FALSE
"display",33,0.000126212404002081,6.6,4.25285182860928e-06,"display",7.72597535204534,0.473698615773433,FALSE
"oak",37,0.000141510877214454,7.4,4.42946401237752e-07,"oak",7.69689461140049,0.47366338463017,FALSE
"aided",14,5.35446562433069e-05,14,0.000976415442240053,"aided",8.11598459534451,0.473635663467835,FALSE
"noble",136,0.000520148089220696,3.67567567567568,1.65502168135333e-14,"noble",7.05610314038016,0.473008054243645,FALSE
"green",99,0.000378637212006242,4.5,7.36975385583168e-13,"green",7.22970071462785,0.473001917657227,FALSE
"islands",58,0.000221827861579414,5.8,2.35649671295568e-09,"islands",7.47456121796837,0.472909405069127,FALSE
"nature",331,0.0012659486583239,2.43382352941176,7.69461861556012e-20,"nature",6.63678728437765,0.472738930466205,FALSE
"sweetly",17,6.5018511152587e-05,8.5,0.000728458744146528,"sweetly",8.00203939794812,0.472736582358767,FALSE
"admiring",17,6.5018511152587e-05,8.5,0.000728458744146528,"admiring",8.05215638675804,0.472722483406469,FALSE
"conical",10,3.82461830309335e-05,10,0.0117179283172322,"conical",8.3883497495385,0.472576215732336,FALSE
"flashing",6,2.29477098185601e-05,Inf,0.0312491036085136,"flashing",8.51194236265336,0.472575128313794,FALSE
